readout_gene,readout_class,replicate,assay,Drug,day,Concentration,bias,num_reads,cell_density,extra_umi
Dlc1,MAE,2,UMI,Control,21,No-treatment5,0.790123457,81,VG,181
Dlc1,MAE,2,UMI,Control,21,No-treatment6,0.93442623,61,VG,127
Dlc1,MAE,2,UMI,Control,21,No-treatment7,0.854166667,97,VG,669
Dlc1,MAE,2,UMI,Control,21,No-treatment8,0.78021978,182,VG,2144
Dlc1,MAE,2,UMI,Control,21,No-treatment9,0.828571429,140,VG,559
Dlc1,MAE,2,UMI,Control,21,No-treatment10,0.801104972,181,VG,1344
Dlc1,MAE,2,UMI,Control,21,No-treatment11,0.737430168,179,VG,2018
Dlc1,MAE,2,UMI,Control,21,No-treatment12,0.819875776,161,VG,661
Dlc1,MAE,2,UMI,Control,21,DMSO1,0.813559322,118,VG,1404
Dlc1,MAE,2,UMI,Control,21,DMSO2,0.863387978,183,VG,1345
Dlc1,MAE,2,UMI,Control,21,DMSO3,0.821548822,297,VG,4231
Dlc1,MAE,2,UMI,Control,21,DMSO4,0.781725888,197,VG,2810
Dlc1,MAE,2,UMI,Control,21,DMSO5,0.868263473,167,VG,1259
Dlc1,MAE,2,UMI,Control,21,DMSO6,0.825301205,166,VG,3363
Dlc1,MAE,2,UMI,Control,21,DMSO7,0.821917808,219,VG,2924
Dlc1,MAE,2,UMI,Control,21,DMSO8,0.879310345,174,VG,2972
Dlc1,MAE,2,UMI,Control,21,DMSO9,0.788043478,184,VG,2931
Dlc1,MAE,2,UMI,Control,21,DMSO10,0.802752294,218,VG,3117
Dlc1,MAE,2,UMI,Control,21,DMSO11,0.825892857,224,VG,2642
Dlc1,MAE,2,UMI,Control,21,DMSO12,0.878787879,231,VG,2092
Dnajc12,MAE,2,UMI,Garcinol,21,20uM,1,1,DIFFUSE DEAD,15
Dnajc12,MAE,2,UMI,Splitomicin,21,20uM,0.901408451,143,G,810
Dnajc12,MAE,2,UMI,BML-210,21,20uM,1,1,DIFFUSE DEAD,5
Dnajc12,MAE,2,UMI,5-Aza-2-deoxycytidine,21,20uM,NA,0,DIFFUSE DEAD,1
Dnajc12,MAE,2,UMI,Zebularine ,21,20uM,1,2,DIFFUSE DEAD,0
Dnajc12,MAE,2,UMI,Tranylcypromine hemisulfate,21,20uM,0.964912281,57,VG,338
Dnajc12,MAE,2,UMI,EX-527,21,20uM,0.951724138,145,VG,1153
Dnajc12,MAE,2,UMI,Nicotinamide,21,20uM,0.975609756,205,VG,2111
Dnajc12,MAE,2,UMI,BML-266,21,20uM,NA,0,DIFFUSE DEAD,1
Dnajc12,MAE,2,UMI,Piceatannol,21,20uM,1,1,DIFFUSE DEAD,5
Dnajc12,MAE,2,UMI,Fluoro-SAHA,21,20uM,1,1,DEAD?,3
Dnajc12,MAE,2,UMI,AGK2,21,20uM,0.957264957,351,SPREAD OUT,3493
Dnajc12,MAE,2,UMI,Salermide,21,20uM,0.951086957,184,VG,2301
Dnajc12,MAE,2,UMI,Anacardic acid,21,20uM,0.961538462,234,VG,3147
Dnajc12,MAE,2,UMI,B2,21,20uM,0.949101796,336,VG,5136
Dnajc12,MAE,2,UMI,CTPB,21,20uM,0.950191571,261,VG,3443
Dnajc12,MAE,2,UMI,Sirtinol,21,20uM,0.918918919,185,VG,1300
Dnajc12,MAE,2,UMI,Suramin6Na,21,20uM,0.925093633,267,VG,1890
Dnajc12,MAE,2,UMI,BML-278,21,20uM,0.891891892,111,VG,494
Dnajc12,MAE,2,UMI,CI-994,21,20uM,1,5,DEAD,2
Dnajc12,MAE,2,UMI,NSC-3852,21,20uM,NA,0,DIFFUSE DEAD,NA
Dnajc12,MAE,2,UMI,Aminoresveratrol sulfate,21,20uM,0.930693069,303,G,3837
Dnajc12,MAE,2,UMI,BML-281,21,20uM,0.930722892,332,VG,2811
Dnajc12,MAE,2,UMI,Triacetylresveratrol,21,20uM,0.89516129,248,VG,1592
Dnajc12,MAE,2,UMI,Garcinol,21,10uM,0.953389831,236,VG,2923
Dnajc12,MAE,2,UMI,Splitomicin,21,10uM,0.924170616,211,VG,2154
Dnajc12,MAE,2,UMI,BML-210,21,10uM,0.97979798,99,G,667
Dnajc12,MAE,2,UMI,5-Aza-2-deoxycytidine,21,10uM,0,1,DIFFUSE DEAD,6
Dnajc12,MAE,2,UMI,Zebularine ,21,10uM,0.923076923,65,G,402
Dnajc12,MAE,2,UMI,Tranylcypromine hemisulfate,21,10uM,0.924242424,66,VG,322
Dnajc12,MAE,2,UMI,EX-527,21,10uM,0.9,150,VG,1355
Dnajc12,MAE,2,UMI,Nicotinamide,21,10uM,0.907407407,162,VG,1413
Dnajc12,MAE,2,UMI,BML-266,21,10uM,1,2,DIFFUSE DEAD,0
Dnajc12,MAE,2,UMI,Piceatannol,21,10uM,0.973684211,76,M-G,436
Dnajc12,MAE,2,UMI,Fluoro-SAHA,21,10uM,NA,0,DIFFUSE DEAD,0
Dnajc12,MAE,2,UMI,AGK2,21,10uM,0.928571429,238,SPREAD OUT,2965
Dnajc12,MAE,2,UMI,Salermide,21,10uM,0.921501706,293,VG,8852
Dnajc12,MAE,2,UMI,Anacardic acid,21,10uM,0.902439024,205,VG,2011
Dnajc12,MAE,2,UMI,B2,21,10uM,0.887096774,311,VG,8470
Dnajc12,MAE,2,UMI,CTPB,21,10uM,0.937984496,129,VG,857
Dnajc12,MAE,2,UMI,Sirtinol,21,10uM,0.914691943,211,VG,2328
Dnajc12,MAE,2,UMI,Suramin6Na,21,10uM,0.909090909,121,VG,917
Dnajc12,MAE,2,UMI,BML-278,21,10uM,0.904191617,167,VG,2485
Dnajc12,MAE,2,UMI,CI-994,21,10uM,0.9,10,DIFFUSE DEAD,19
Dnajc12,MAE,2,UMI,NSC-3852,21,10uM,1,4,DIFFUSE DEAD,1
Dnajc12,MAE,2,UMI,Aminoresveratrol sulfate,21,10uM,0.899665552,299,VG,4422
Dnajc12,MAE,2,UMI,BML-281,21,10uM,0.883116883,308,VG,6748
Dnajc12,MAE,2,UMI,Triacetylresveratrol,21,10uM,0.887671233,365,VG,4434
Dnajc12,MAE,2,UMI,Garcinol,21,01uM,0.90617284,405,VG,13450
Dnajc12,MAE,2,UMI,Splitomicin,21,01uM,0.911764706,340,VG,9649
Dnajc12,MAE,2,UMI,BML-210,21,01uM,0.932135729,501,VG,21382
Dnajc12,MAE,2,UMI,5-Aza-2-deoxycytidine,21,01uM,0.916666667,12,DIFFUSE SOME CLUMPS,33
Dnajc12,MAE,2,UMI,Zebularine ,21,01uM,0.922279793,386,VG,5609
Dnajc12,MAE,2,UMI,Tranylcypromine hemisulfate,21,01uM,0.928251121,223,,5752
Dnajc12,MAE,2,UMI,EX-527,21,01uM,0.847058824,171,VG,1893
Dnajc12,MAE,2,UMI,Nicotinamide,21,01uM,0.909365559,331,VG,6004
Dnajc12,MAE,2,UMI,BML-266,21,01uM,0.911392405,237,VG,3518
Dnajc12,MAE,2,UMI,Piceatannol,21,01uM,0.891803279,305,VG,6570
Dnajc12,MAE,2,UMI,Fluoro-SAHA,21,01uM,0.984126984,252,M ,4420
Dnajc12,MAE,2,UMI,AGK2,21,01uM,0.876344086,372,VG,6729
Dnajc12,MAE,2,UMI,Salermide,21,01uM,0.867283951,324,VG,12281
Dnajc12,MAE,2,UMI,Anacardic acid,21,01uM,0.94,350,VG,14625
Dnajc12,MAE,2,UMI,B2,21,01uM,0.910798122,213,VG,6608
Dnajc12,MAE,2,UMI,CTPB,21,01uM,0.959349593,246,VG,4943
Dnajc12,MAE,2,UMI,Sirtinol,21,01uM,0.903409091,352,VG,6603
Dnajc12,MAE,2,UMI,Suramin6Na,21,01uM,0.943181818,176,VG,2471
Dnajc12,MAE,2,UMI,BML-278,21,01uM,0.933333333,286,VG,6202
Dnajc12,MAE,2,UMI,CI-994,21,01uM,0.933139535,344,VG,8566
Dnajc12,MAE,2,UMI,NSC-3852,21,01uM,0.970930233,172,SMALL DARK,2945
Dnajc12,MAE,2,UMI,Aminoresveratrol sulfate,21,01uM,0.924675325,385,VG,5934
Dnajc12,MAE,2,UMI,BML-281,21,01uM,0.928057554,278,VG,4225
Dnajc12,MAE,2,UMI,Triacetylresveratrol,21,01uM,0.915254237,472,VG,9701
Dnajc12,MAE,2,UMI,Control,21,No-treatment1,0.979057592,191,VG,4554
Dnajc12,MAE,2,UMI,Control,21,No-treatment2,1,66,VG,511
Dnajc12,MAE,2,UMI,Control,21,No-treatment3,1,175,VG,2510
Dnajc12,MAE,2,UMI,Control,21,No-treatment4,0.993710692,159,VG,2480
Dnajc12,MAE,2,UMI,Control,21,No-treatment5,0.989010989,91,VG,763
Dnajc12,MAE,2,UMI,Control,21,No-treatment6,0.983333333,60,VG,430
Dnajc12,MAE,2,UMI,Control,21,No-treatment7,1,93,VG,2209
Dnajc12,MAE,2,UMI,Control,21,No-treatment8,0.994505495,182,VG,5172
Dnajc12,MAE,2,UMI,Control,21,No-treatment9,0.973958333,192,VG,1993
Dnajc12,MAE,2,UMI,Control,21,No-treatment10,0.976608187,171,VG,3683
Dnajc12,MAE,2,UMI,Control,21,No-treatment11,0.994818653,193,VG,5546
Dnajc12,MAE,2,UMI,Control,21,No-treatment12,0.98265896,173,VG,1894
Dnajc12,MAE,2,UMI,Control,21,DMSO1,0.893617021,235,VG,6110
Dnajc12,MAE,2,UMI,Control,21,DMSO2,0.945754717,424,VG,8257
Dnajc12,MAE,2,UMI,Control,21,DMSO3,0.933006536,612,VG,23083
Dnajc12,MAE,2,UMI,Control,21,DMSO4,0.893129771,524,VG,18906
Dnajc12,MAE,2,UMI,Control,21,DMSO5,0.901442308,416,VG,8265
Dnajc12,MAE,2,UMI,Control,21,DMSO6,0.944933921,454,VG,18380
Dnajc12,MAE,2,UMI,Control,21,DMSO7,0.926208651,393,VG,12132
Dnajc12,MAE,2,UMI,Control,21,DMSO8,0.926650367,409,VG,15417
Dnajc12,MAE,2,UMI,Control,21,DMSO9,0.920481928,415,VG,14872
Dnajc12,MAE,2,UMI,Control,21,DMSO10,0.90389016,437,VG,16457
Dnajc12,MAE,2,UMI,Control,21,DMSO11,0.922033898,590,VG,14930
Dnajc12,MAE,2,UMI,Control,21,DMSO12,0.888185654,474,VG,10671
Gprasp1,X-Linked,2,UMI,Garcinol,21,20uM,1,4,DIFFUSE DEAD,0
Gprasp1,X-Linked,2,UMI,Splitomicin,21,20uM,1,109,G,134
Gprasp1,X-Linked,2,UMI,BML-210,21,20uM,1,1,DIFFUSE DEAD,0
Gprasp1,X-Linked,2,UMI,5-Aza-2-deoxycytidine,21,20uM,NA,0,DIFFUSE DEAD,NA
Gprasp1,X-Linked,2,UMI,Zebularine ,21,20uM,NA,0,DIFFUSE DEAD,NA
Gprasp1,X-Linked,2,UMI,Tranylcypromine hemisulfate,21,20uM,1,57,VG,41
Gprasp1,X-Linked,2,UMI,EX-527,21,20uM,1,105,VG,258
Gprasp1,X-Linked,2,UMI,Nicotinamide,21,20uM,1,170,VG,436
Gprasp1,X-Linked,2,UMI,BML-266,21,20uM,NA,0,DIFFUSE DEAD,NA
Gprasp1,X-Linked,2,UMI,Piceatannol,21,20uM,1,3,DIFFUSE DEAD,0
Gprasp1,X-Linked,2,UMI,Fluoro-SAHA,21,20uM,1,2,DEAD?,0
Gprasp1,X-Linked,2,UMI,AGK2,21,20uM,1,377,SPREAD OUT,942
Gprasp1,X-Linked,2,UMI,Salermide,21,20uM,0.993006993,144,VG,822
Gprasp1,X-Linked,2,UMI,Anacardic acid,21,20uM,0.982248521,169,VG,784
Gprasp1,X-Linked,2,UMI,B2,21,20uM,0.991150442,113,VG,768
Gprasp1,X-Linked,2,UMI,CTPB,21,20uM,0.99270073,137,VG,947
Gprasp1,X-Linked,2,UMI,Sirtinol,21,20uM,1,129,VG,309
Gprasp1,X-Linked,2,UMI,Suramin6Na,21,20uM,1,139,VG,383
Gprasp1,X-Linked,2,UMI,BML-278,21,20uM,1,91,VG,187
Gprasp1,X-Linked,2,UMI,CI-994,21,20uM,1,2,DEAD,0
Gprasp1,X-Linked,2,UMI,NSC-3852,21,20uM,1,2,DIFFUSE DEAD,0
Gprasp1,X-Linked,2,UMI,Aminoresveratrol sulfate,21,20uM,1,246,G,1545
Gprasp1,X-Linked,2,UMI,BML-281,21,20uM,1,164,VG,485
Gprasp1,X-Linked,2,UMI,Triacetylresveratrol,21,20uM,1,99,VG,237
Gprasp1,X-Linked,2,UMI,Garcinol,21,10uM,0.99382716,162,VG,701
Gprasp1,X-Linked,2,UMI,Splitomicin,21,10uM,1,130,VG,617
Gprasp1,X-Linked,2,UMI,BML-210,21,10uM,1,68,G,197
Gprasp1,X-Linked,2,UMI,5-Aza-2-deoxycytidine,21,10uM,1,1,DIFFUSE DEAD,2
Gprasp1,X-Linked,2,UMI,Zebularine ,21,10uM,1,113,G,360
Gprasp1,X-Linked,2,UMI,Tranylcypromine hemisulfate,21,10uM,1,38,VG,28
Gprasp1,X-Linked,2,UMI,EX-527,21,10uM,1,71,VG,360
Gprasp1,X-Linked,2,UMI,Nicotinamide,21,10uM,1,98,VG,344
Gprasp1,X-Linked,2,UMI,BML-266,21,10uM,NA,0,DIFFUSE DEAD,NA
Gprasp1,X-Linked,2,UMI,Piceatannol,21,10uM,0.986666667,75,M-G,122
Gprasp1,X-Linked,2,UMI,Fluoro-SAHA,21,10uM,1,1,DIFFUSE DEAD,0
Gprasp1,X-Linked,2,UMI,AGK2,21,10uM,0.994708995,189,SPREAD OUT,616
Gprasp1,X-Linked,2,UMI,Salermide,21,10uM,1,136,VG,1542
Gprasp1,X-Linked,2,UMI,Anacardic acid,21,10uM,1,99,VG,398
Gprasp1,X-Linked,2,UMI,B2,21,10uM,1,143,VG,1513
Gprasp1,X-Linked,2,UMI,CTPB,21,10uM,1,58,VG,155
Gprasp1,X-Linked,2,UMI,Sirtinol,21,10uM,1,87,VG,470
Gprasp1,X-Linked,2,UMI,Suramin6Na,21,10uM,0.987804878,82,VG,194
Gprasp1,X-Linked,2,UMI,BML-278,21,10uM,1,95,VG,679
Gprasp1,X-Linked,2,UMI,CI-994,21,10uM,1,8,DIFFUSE DEAD,2
Gprasp1,X-Linked,2,UMI,NSC-3852,21,10uM,1,1,DIFFUSE DEAD,2
Gprasp1,X-Linked,2,UMI,Aminoresveratrol sulfate,21,10uM,1,163,VG,1102
Gprasp1,X-Linked,2,UMI,BML-281,21,10uM,1,150,VG,1144
Gprasp1,X-Linked,2,UMI,Triacetylresveratrol,21,10uM,1,169,VG,746
Gprasp1,X-Linked,2,UMI,Garcinol,21,01uM,0.993150685,146,VG,1484
Gprasp1,X-Linked,2,UMI,Splitomicin,21,01uM,1,202,VG,2206
Gprasp1,X-Linked,2,UMI,BML-210,21,01uM,0.996183206,265,VG,4058
Gprasp1,X-Linked,2,UMI,5-Aza-2-deoxycytidine,21,01uM,1,10,DIFFUSE SOME CLUMPS,6
Gprasp1,X-Linked,2,UMI,Zebularine ,21,01uM,0.994708995,190,VG,1208
Gprasp1,X-Linked,2,UMI,Tranylcypromine hemisulfate,21,01uM,1,112,,914
Gprasp1,X-Linked,2,UMI,EX-527,21,01uM,1,78,VG,460
Gprasp1,X-Linked,2,UMI,Nicotinamide,21,01uM,0.993670886,159,VG,1340
Gprasp1,X-Linked,2,UMI,BML-266,21,01uM,1,120,VG,641
Gprasp1,X-Linked,2,UMI,Piceatannol,21,01uM,1,169,VG,1280
Gprasp1,X-Linked,2,UMI,Fluoro-SAHA,21,01uM,1,137,M ,1214
Gprasp1,X-Linked,2,UMI,AGK2,21,01uM,1,173,VG,1179
Gprasp1,X-Linked,2,UMI,Salermide,21,01uM,0.994318182,176,VG,2143
Gprasp1,X-Linked,2,UMI,Anacardic acid,21,01uM,0.994219653,174,VG,2441
Gprasp1,X-Linked,2,UMI,B2,21,01uM,1,95,VG,1203
Gprasp1,X-Linked,2,UMI,CTPB,21,01uM,0.992537313,134,VG,1201
Gprasp1,X-Linked,2,UMI,Sirtinol,21,01uM,0.993630573,158,VG,1152
Gprasp1,X-Linked,2,UMI,Suramin6Na,21,01uM,1,67,VG,306
Gprasp1,X-Linked,2,UMI,BML-278,21,01uM,1,128,VG,1119
Gprasp1,X-Linked,2,UMI,CI-994,21,01uM,0.990566038,214,VG,2348
Gprasp1,X-Linked,2,UMI,NSC-3852,21,01uM,0.98974359,195,SMALL DARK,1497
Gprasp1,X-Linked,2,UMI,Aminoresveratrol sulfate,21,01uM,1,223,VG,1442
Gprasp1,X-Linked,2,UMI,BML-281,21,01uM,1,128,VG,773
Gprasp1,X-Linked,2,UMI,Triacetylresveratrol,21,01uM,0.995260664,212,VG,1596
Gprasp1,X-Linked,2,UMI,Control,21,No-treatment1,1,101,VG,838
Gprasp1,X-Linked,2,UMI,Control,21,No-treatment2,1,50,VG,106
Gprasp1,X-Linked,2,UMI,Control,21,No-treatment3,1,108,VG,541
Gprasp1,X-Linked,2,UMI,Control,21,No-treatment4,1,92,VG,663
Gprasp1,X-Linked,2,UMI,Control,21,No-treatment5,0.984126984,63,VG,116
Gprasp1,X-Linked,2,UMI,Control,21,No-treatment6,1,43,VG,115
Gprasp1,X-Linked,2,UMI,Control,21,No-treatment7,1,55,VG,339
Gprasp1,X-Linked,2,UMI,Control,21,No-treatment8,1,79,VG,1055
Gprasp1,X-Linked,2,UMI,Control,21,No-treatment9,1,82,VG,342
Gprasp1,X-Linked,2,UMI,Control,21,No-treatment10,1,109,VG,950
Gprasp1,X-Linked,2,UMI,Control,21,No-treatment11,1,126,VG,1243
Gprasp1,X-Linked,2,UMI,Control,21,No-treatment12,1,88,VG,379
Gprasp1,X-Linked,2,UMI,Control,21,DMSO1,0.991452991,117,VG,985
Gprasp1,X-Linked,2,UMI,Control,21,DMSO2,1,137,VG,1188
Gprasp1,X-Linked,2,UMI,Control,21,DMSO3,1,299,VG,4573
Gprasp1,X-Linked,2,UMI,Control,21,DMSO4,1,196,VG,2337
Gprasp1,X-Linked,2,UMI,Control,21,DMSO5,0.994535519,184,VG,1451
Gprasp1,X-Linked,2,UMI,Control,21,DMSO6,0.99137931,232,VG,3898
Gprasp1,X-Linked,2,UMI,Control,21,DMSO7,1,241,VG,3423
Gprasp1,X-Linked,2,UMI,Control,21,DMSO8,0.995391705,219,VG,3311
Gprasp1,X-Linked,2,UMI,Control,21,DMSO9,1,209,VG,3605
Gprasp1,X-Linked,2,UMI,Control,21,DMSO10,1,226,VG,3419
Gprasp1,X-Linked,2,UMI,Control,21,DMSO11,0.996183206,262,VG,2740
Gprasp1,X-Linked,2,UMI,Control,21,DMSO12,0.994791667,193,VG,1331
Slc25a37,BAE,2,UMI,Garcinol,21,20uM,0.25,4,DIFFUSE DEAD,0
Slc25a37,BAE,2,UMI,Splitomicin,21,20uM,0.476415094,212,G,172
Slc25a37,BAE,2,UMI,BML-210,21,20uM,0.714285714,7,DIFFUSE DEAD,0
Slc25a37,BAE,2,UMI,5-Aza-2-deoxycytidine,21,20uM,0,2,DIFFUSE DEAD,0
Slc25a37,BAE,2,UMI,Zebularine ,21,20uM,0.5,2,DIFFUSE DEAD,0
Slc25a37,BAE,2,UMI,Tranylcypromine hemisulfate,21,20uM,0.5,122,VG,51
Slc25a37,BAE,2,UMI,EX-527,21,20uM,0.436842105,190,VG,342
Slc25a37,BAE,2,UMI,Nicotinamide,21,20uM,0.486021505,466,VG,928
Slc25a37,BAE,2,UMI,BML-266,21,20uM,NA,0,DIFFUSE DEAD,NA
Slc25a37,BAE,2,UMI,Piceatannol,21,20uM,0.5,6,DIFFUSE DEAD,0
Slc25a37,BAE,2,UMI,Fluoro-SAHA,21,20uM,0,2,DEAD?,0
Slc25a37,BAE,2,UMI,AGK2,21,20uM,0.462908012,1012,SPREAD OUT,1867
Slc25a37,BAE,2,UMI,Salermide,21,20uM,0.427966102,237,VG,818
Slc25a37,BAE,2,UMI,Anacardic acid,21,20uM,0.464150943,265,VG,809
Slc25a37,BAE,2,UMI,B2,21,20uM,0.503521127,286,VG,1282
Slc25a37,BAE,2,UMI,CTPB,21,20uM,0.418994413,179,VG,718
Slc25a37,BAE,2,UMI,Sirtinol,21,20uM,0.495049505,202,VG,339
Slc25a37,BAE,2,UMI,Suramin6Na,21,20uM,0.443877551,196,VG,399
Slc25a37,BAE,2,UMI,BML-278,21,20uM,0.427807487,188,VG,212
Slc25a37,BAE,2,UMI,CI-994,21,20uM,0.285714286,7,DEAD,0
Slc25a37,BAE,2,UMI,NSC-3852,21,20uM,0.25,4,DIFFUSE DEAD,0
Slc25a37,BAE,2,UMI,Aminoresveratrol sulfate,21,20uM,0.48358209,335,G,1454
Slc25a37,BAE,2,UMI,BML-281,21,20uM,0.472131148,306,VG,675
Slc25a37,BAE,2,UMI,Triacetylresveratrol,21,20uM,0.420289855,208,VG,401
Slc25a37,BAE,2,UMI,Garcinol,21,10uM,0.476351351,296,VG,1032
Slc25a37,BAE,2,UMI,Splitomicin,21,10uM,0.397435897,234,VG,610
Slc25a37,BAE,2,UMI,BML-210,21,10uM,0.446808511,190,G,427
Slc25a37,BAE,2,UMI,5-Aza-2-deoxycytidine,21,10uM,1,2,DIFFUSE DEAD,0
Slc25a37,BAE,2,UMI,Zebularine ,21,10uM,0.503333333,303,G,535
Slc25a37,BAE,2,UMI,Tranylcypromine hemisulfate,21,10uM,0.438356164,73,VG,38
Slc25a37,BAE,2,UMI,EX-527,21,10uM,0.372262774,137,VG,340
Slc25a37,BAE,2,UMI,Nicotinamide,21,10uM,0.483870968,124,VG,287
Slc25a37,BAE,2,UMI,BML-266,21,10uM,0.333333333,3,DIFFUSE DEAD,1
Slc25a37,BAE,2,UMI,Piceatannol,21,10uM,0.52360515,233,M-G,311
Slc25a37,BAE,2,UMI,Fluoro-SAHA,21,10uM,1,1,DIFFUSE DEAD,0
Slc25a37,BAE,2,UMI,AGK2,21,10uM,0.470930233,516,SPREAD OUT,1385
Slc25a37,BAE,2,UMI,Salermide,21,10uM,0.478087649,252,VG,2349
Slc25a37,BAE,2,UMI,Anacardic acid,21,10uM,0.355555556,135,VG,319
Slc25a37,BAE,2,UMI,B2,21,10uM,0.405405405,222,VG,1704
Slc25a37,BAE,2,UMI,CTPB,21,10uM,0.451327434,113,VG,218
Slc25a37,BAE,2,UMI,Sirtinol,21,10uM,0.45,160,VG,437
Slc25a37,BAE,2,UMI,Suramin6Na,21,10uM,0.408333333,120,VG,176
Slc25a37,BAE,2,UMI,BML-278,21,10uM,0.383333333,181,VG,879
Slc25a37,BAE,2,UMI,CI-994,21,10uM,0.538461538,13,DIFFUSE DEAD,0
Slc25a37,BAE,2,UMI,NSC-3852,21,10uM,0,2,DIFFUSE DEAD,0
Slc25a37,BAE,2,UMI,Aminoresveratrol sulfate,21,10uM,0.399253731,269,VG,1319
Slc25a37,BAE,2,UMI,BML-281,21,10uM,0.399209486,255,VG,1803
Slc25a37,BAE,2,UMI,Triacetylresveratrol,21,10uM,0.403409091,352,VG,1114
Slc25a37,BAE,2,UMI,Garcinol,21,01uM,0.428115016,313,VG,2157
Slc25a37,BAE,2,UMI,Splitomicin,21,01uM,0.452991453,234,VG,1595
Slc25a37,BAE,2,UMI,BML-210,21,01uM,0.445147679,476,VG,4902
Slc25a37,BAE,2,UMI,5-Aza-2-deoxycytidine,21,01uM,0.5625,16,DIFFUSE SOME CLUMPS,3
Slc25a37,BAE,2,UMI,Zebularine ,21,01uM,0.469964664,283,VG,1191
Slc25a37,BAE,2,UMI,Tranylcypromine hemisulfate,21,01uM,0.429319372,191,,1308
Slc25a37,BAE,2,UMI,EX-527,21,01uM,0.492063492,126,VG,525
Slc25a37,BAE,2,UMI,Nicotinamide,21,01uM,0.49321267,222,VG,1265
Slc25a37,BAE,2,UMI,BML-266,21,01uM,0.429347826,184,VG,828
Slc25a37,BAE,2,UMI,Piceatannol,21,01uM,0.443037975,238,VG,1452
Slc25a37,BAE,2,UMI,Fluoro-SAHA,21,01uM,0.49551167,558,M ,3306
Slc25a37,BAE,2,UMI,AGK2,21,01uM,0.446875,320,VG,1685
Slc25a37,BAE,2,UMI,Salermide,21,01uM,0.473282443,263,VG,2589
Slc25a37,BAE,2,UMI,Anacardic acid,21,01uM,0.434306569,274,VG,2748
Slc25a37,BAE,2,UMI,B2,21,01uM,0.379518072,167,VG,1324
Slc25a37,BAE,2,UMI,CTPB,21,01uM,0.469483568,214,VG,1164
Slc25a37,BAE,2,UMI,Sirtinol,21,01uM,0.439688716,257,VG,1333
Slc25a37,BAE,2,UMI,Suramin6Na,21,01uM,0.469026549,113,VG,435
Slc25a37,BAE,2,UMI,BML-278,21,01uM,0.518918919,186,VG,939
Slc25a37,BAE,2,UMI,CI-994,21,01uM,0.476454294,362,VG,2769
Slc25a37,BAE,2,UMI,NSC-3852,21,01uM,0.519855596,278,SMALL DARK,1790
Slc25a37,BAE,2,UMI,Aminoresveratrol sulfate,21,01uM,0.493548387,311,VG,1346
Slc25a37,BAE,2,UMI,BML-281,21,01uM,0.441666667,243,VG,1220
Slc25a37,BAE,2,UMI,Triacetylresveratrol,21,01uM,0.462650602,417,VG,2563
Slc25a37,BAE,2,UMI,Control,21,No-treatment1,0.429648241,399,VG,2224
Slc25a37,BAE,2,UMI,Control,21,No-treatment2,0.401273885,157,VG,192
Slc25a37,BAE,2,UMI,Control,21,No-treatment3,0.442307692,313,VG,1156
Slc25a37,BAE,2,UMI,Control,21,No-treatment4,0.406716418,268,VG,1029
Slc25a37,BAE,2,UMI,Control,21,No-treatment5,0.469387755,147,VG,232
Slc25a37,BAE,2,UMI,Control,21,No-treatment6,0.432692308,104,VG,135
Slc25a37,BAE,2,UMI,Control,21,No-treatment7,0.486956522,231,VG,1195
Slc25a37,BAE,2,UMI,Control,21,No-treatment8,0.433691756,279,VG,2253
Slc25a37,BAE,2,UMI,Control,21,No-treatment9,0.43129771,263,VG,700
Slc25a37,BAE,2,UMI,Control,21,No-treatment10,0.487804878,328,VG,1726
Slc25a37,BAE,2,UMI,Control,21,No-treatment11,0.4525,401,VG,3045
Slc25a37,BAE,2,UMI,Control,21,No-treatment12,0.43902439,410,VG,1214
Slc25a37,BAE,2,UMI,Control,21,DMSO1,0.466019417,206,VG,1631
Slc25a37,BAE,2,UMI,Control,21,DMSO2,0.370716511,321,VG,1892
Slc25a37,BAE,2,UMI,Control,21,DMSO3,0.47972973,597,VG,5861
Slc25a37,BAE,2,UMI,Control,21,DMSO4,0.414322251,391,VG,3695
Slc25a37,BAE,2,UMI,Control,21,DMSO5,0.479876161,324,VG,1999
Slc25a37,BAE,2,UMI,Control,21,DMSO6,0.490566038,426,VG,5112
Slc25a37,BAE,2,UMI,Control,21,DMSO7,0.437777778,451,VG,4091
Slc25a37,BAE,2,UMI,Control,21,DMSO8,0.488,376,VG,4351
Slc25a37,BAE,2,UMI,Control,21,DMSO9,0.457364341,389,VG,4171
Slc25a37,BAE,2,UMI,Control,21,DMSO10,0.388471178,401,VG,4038
Slc25a37,BAE,2,UMI,Control,21,DMSO11,0.485436893,515,VG,4286
Slc25a37,BAE,2,UMI,Control,21,DMSO12,0.38,500,VG,3215
Smtnl2,MAE,2,UMI,Garcinol,21,20uM,NA,0,DIFFUSE DEAD,2
Smtnl2,MAE,2,UMI,Splitomicin,21,20uM,0,10,G,78
Smtnl2,MAE,2,UMI,BML-210,21,20uM,NA,0,DIFFUSE DEAD,NA
Smtnl2,MAE,2,UMI,5-Aza-2-deoxycytidine,21,20uM,NA,0,DIFFUSE DEAD,1
Smtnl2,MAE,2,UMI,Zebularine ,21,20uM,NA,0,DIFFUSE DEAD,NA
Smtnl2,MAE,2,UMI,Tranylcypromine hemisulfate,21,20uM,0,7,VG,44
Smtnl2,MAE,2,UMI,EX-527,21,20uM,0.166666667,12,VG,187
